,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
921,L,BIO,G2,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
922,P,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
923,P,BIO,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
924,L,BIO,G3,SMTA,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
925,P,BIO,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
926,P,BIO,G3,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
927,P,BIO,G4,SRJN,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
928,L,BIO,G3,SMTA,PS,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
929,L,BIO,G7,SMTA,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
930,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
931,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
932,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
933,P,BIO,G3,SMP,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
934,P,BIO,G2,SMTA,LL,LL,IPS1_CUM,IPS2_KM,SKS1_SB,SKS2_K,IPK_CUM
935,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
936,L,BIO,G7,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
937,P,BIO,G4,SRJN,BPN,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
938,L,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
939,P,BIO,G4,SRJN,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
940,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
941,P,BIO,G1,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
942,P,BIO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_CUM
943,P,BIO,G4,SMTA,BPN,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_CUM
944,P,BIO,G2,LL,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
945,P,BIO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
946,P,BIO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_CUM
947,P,BIO,G3,SMP,PS,PS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
948,P,BIO,G2,SD,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
949,P,BIO,G5,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
950,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
951,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
952,L,BIO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
953,L,IF,G3,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
954,L,IF,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
955,L,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
956,L,IF,G3,SMTA,GRD,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
957,L,IF,G4,SD,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
958,L,IF,G4,SD,LL,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
959,L,IF,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
960,L,IF,G3,SMTA,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
961,L,IF,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
962,P,IF,G4,SMP,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
963,P,IF,G3,SRJN,PNS,LL,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
964,L,IF,G2,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
965,L,IF,G2,SD,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
966,L,IF,G2,SMTA,LL,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
967,P,IF,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
968,L,IF,G3,SMTA,PDG,PNS,IPS1_CUM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
969,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
970,P,IF,G3,SD,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
971,L,IF,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
972,L,IF,G3,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
973,P,IF,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
974,P,IF,G3,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
975,P,IF,G3,SMTA,PS,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
976,L,IF,G3,SRJN,GRD,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
977,L,IF,G2,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
978,L,IF,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
979,P,IF,G2,SD,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
980,P,IF,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
981,P,IF,G2,SD,BPN,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
982,P,IF,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
983,P,IF,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
984,P,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
985,L,IF,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
986,P,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
987,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
988,P,IF,G4,SRJN,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
989,P,IF,G4,SRJN,PDG,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
990,P,IF,G4,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
991,L,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
992,P,IF,G3,SRJN,PSN,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
993,L,IF,G4,SRJN,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
994,L,IF,G4,SRJN,PNS,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
995,L,IF,G3,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
996,L,IF,G3,SD,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
997,P,IF,G4,SMTA,PNS,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
998,P,IF,G1,SRJN,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
999,L,IF,G3,SMP,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1000,L,IF,G4,LL,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1001,L,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1002,P,IF,G3,SMP,LL,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1003,P,IF,G4,LL,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1004,L,IF,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1005,P,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1006,L,IF,G7,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1007,P,IF,G3,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1008,L,IF,G1,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1009,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1010,P,IF,G3,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1011,P,IF,G3,SMTA,LL,PS,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
1012,P,IF,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1013,P,IF,G4,SMTA,PS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1014,L,IF,G3,SMP,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1015,L,IF,G3,SMTA,PS,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1016,L,IF,G4,SRJN,GRD,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1017,P,IF,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1018,L,IF,G4,SMTA,PNS,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1019,L,IF,G6,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1020,P,IF,G2,SD,LL,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1021,P,IF,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
1022,L,IF,G3,SRJN,GRD,ABRI,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1023,P,IF,G3,SMTA,PDG,PSN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1024,L,IF,G3,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1025,L,IF,G5,SMTA,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1026,P,IF,G7,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1027,L,IF,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1028,P,IF,G3,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1029,L,IF,G4,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1030,P,IF,G4,SMTA,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1031,L,IF,G2,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,IPK_KM
1032,L,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1033,L,IF,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1034,L,IF,G4,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1035,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1036,L,IF,G5,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1037,L,IF,G4,SMTA,PDG,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1038,P,IF,G1,LL,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1039,P,IF,G4,SRJN,PNS,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1040,L,IF,G2,SD,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1041,L,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_M
1042,L,IF,G4,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1043,P,IF,G2,SMP,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1044,P,IF,G1,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1045,P,IF,G3,SMTA,PDG,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1046,L,IF,G3,SD,PDG,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1047,L,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1048,P,IF,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1049,L,IF,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1050,L,IF,G4,SRJN,GRD,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1051,P,IF,G4,SRJN,PNS,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1052,L,IF,G3,SRJN,PS,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,IPK_SM
1053,P,IF,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1054,P,IF,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1055,P,IF,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1056,L,IF,G3,SMTA,PNS,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1057,L,IF,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1058,P,IF,G6,SRJN,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1059,L,IF,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1060,L,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1061,P,IF,G4,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1062,L,IF,G3,SMTA,PDG,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1063,L,IF,G2,SMTA,LL,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1064,L,IF,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1065,L,IF,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1066,L,IF,G3,SD,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1067,P,IF,G4,SMTA,GRD,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1068,P,IF,G3,SMTA,PDG,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1069,L,IF,G4,SRJN,GRD,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_KM
1070,P,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1071,L,IF,G2,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1072,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1073,L,IF,G2,SMP,BPN,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1074,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1075,P,IF,G4,SMTA,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1076,L,IF,G4,SMP,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1077,L,IF,G4,SMTA,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1078,L,IF,G2,SRJN,GRD,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1079,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1080,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1081,P,IF,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1082,P,IF,G3,SMTA,PNS,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1083,P,IF,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1084,L,IF,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1085,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1086,L,IF,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1087,P,IF,G1,SMTA,PS,LL,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1088,P,IF,G2,SMP,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,IPK_M
1089,L,IF,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1090,P,IF,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1091,L,IF,G3,SMP,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1092,L,IF,G4,SRJN,GRD,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1093,L,IF,G7,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1094,P,IF,G5,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1095,L,IF,G5,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1096,P,IF,G3,SRJN,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1097,L,IF,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1098,L,IF,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1099,P,IF,G3,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1100,P,IF,G5,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1101,L,IF,G3,SMTA,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1102,P,IF,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1103,L,IF,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1104,L,IF,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1105,P,IF,G5,SMTA,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1106,P,IF,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1107,P,IF,G4,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_SM
1108,P,IF,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1109,P,IF,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1110,L,IF,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1111,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1112,P,IF,G4,SRJN,PNS,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1113,P,IF,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1114,P,IF,G4,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1115,P,IF,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,IPK_SM
1116,L,IF,G4,SRJN,PNS,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1117,L,IF,G5,SRJN,ABRI,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1118,P,IF,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1119,P,IF,G3,SMTA,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1120,L,IF,G5,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1121,L,IF,G3,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1122,L,IF,G4,SMTA,LL,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1123,P,IF,G1,SMTA,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1124,L,IF,G4,SMTA,PDG,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1125,L,IF,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1126,L,IF,G3,SRJN,GRD,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1127,L,IF,G4,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1128,P,IF,G5,SRJN,PS,PNS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1129,L,IF,G3,SD,LL,PSN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1130,P,IF,G4,SMTA,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
1131,P,IF,G4,SRJN,GRD,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
1132,P,IF,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,IPK_CUM
1133,L,IF,G4,SRJN,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,IPK_CUM
