,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
725,P,BIO,G2,SMTA,PS,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
726,P,BIO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LC
727,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
728,P,BIO,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
729,P,BIO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
730,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
731,P,BIO,G2,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
732,P,BIO,G2,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
733,P,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
734,P,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
735,P,BIO,G3,SMTA,PS,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
736,P,BIO,G3,SMTA,LL,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
737,P,BIO,G3,SMP,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
738,P,BIO,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
739,P,BIO,G1,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
740,L,BIO,G3,SRJN,PDG,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
741,L,BIO,G2,SD,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
742,P,BIO,G3,SMTA,LL,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LC
743,P,BIO,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
744,P,BIO,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,LTW
745,P,BIO,G1,SRJN,GRD,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
746,L,BIO,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
747,P,BIO,G2,SD,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
748,P,BIO,G2,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
749,P,BIO,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
750,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
751,P,BIO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
752,P,BIO,G4,SRJN,PS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
753,P,BIO,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
754,P,BIO,G3,SRJN,PNS,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
755,P,BIO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
756,P,BIO,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
757,P,BIO,G3,SMTA,PNS,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
758,L,BIO,G4,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
759,P,BIO,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
760,L,BIO,G3,SMTA,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
761,P,BIO,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
762,P,BIO,G1,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
763,P,BIO,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
764,P,BIO,G2,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
765,P,BIO,G4,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
766,P,BIO,G2,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
767,P,BIO,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
768,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
769,P,BIO,G2,SMTA,PS,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
770,P,BIO,G4,SMTA,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
771,P,BIO,G6,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
772,L,BIO,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
773,L,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
774,L,BIO,G3,SRJN,GRD,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
775,P,BIO,G4,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
776,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
777,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
778,P,BIO,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
779,P,BIO,G4,SMTA,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LC
780,P,BIO,G3,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
781,P,BIO,G1,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
782,P,BIO,G2,SMP,BPN,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
783,P,BIO,G2,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
784,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
785,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
786,P,BIO,G2,SD,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
787,P,BIO,G2,SMTA,GRD,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
788,P,BIO,G2,LL,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
789,P,BIO,G4,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
790,P,BIO,G4,SMTA,PNS,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
791,L,BIO,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
792,P,BIO,G3,SMP,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
793,L,BIO,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
794,L,BIO,G4,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
795,P,BIO,G5,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
796,L,BIO,G2,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
797,P,BIO,G2,SMP,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
798,L,BIO,G1,SMTA,PS,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
799,P,BIO,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
800,P,BIO,G3,LL,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
801,P,BIO,G4,SD,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
802,P,BIO,G4,SRJN,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
803,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
804,L,BIO,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
805,P,BIO,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
806,P,BIO,G3,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
807,L,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
808,P,BIO,G5,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
809,L,BIO,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
810,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
811,L,BIO,G1,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
812,P,BIO,G3,SD,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
813,P,BIO,G1,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
814,P,BIO,G3,SMTA,PDG,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
815,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
816,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
817,P,BIO,G5,SRJN,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
818,P,BIO,G4,SMTA,PDG,ABRI,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
819,P,BIO,G3,SMTA,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
820,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
821,P,BIO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
822,P,BIO,G4,SMP,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
823,L,BIO,G2,LL,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
824,P,BIO,G2,SD,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
825,P,BIO,G4,SRJN,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
826,P,BIO,G3,SMTA,PS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
827,L,BIO,G3,SD,PDG,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
828,P,BIO,G3,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
829,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
830,P,BIO,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
831,P,BIO,G3,SRJN,PNS,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LC
832,L,BIO,G5,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
833,P,BIO,G2,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
834,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
835,L,BIO,G2,SMP,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
836,P,BIO,G5,SRJN,GRD,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
837,L,BIO,G3,SMTA,BPN,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
838,P,BIO,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
839,L,BIO,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
840,P,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
841,P,BIO,G2,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
842,P,BIO,G3,SRJN,PSN,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
843,P,BIO,G6,SMP,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
844,L,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
845,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
846,L,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
847,P,BIO,G4,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
848,P,BIO,G1,LL,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
849,L,BIO,G1,SMTA,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
850,P,BIO,G2,SMP,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
851,P,BIO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
852,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
853,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
854,P,BIO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
855,P,BIO,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
856,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
857,P,BIO,G6,SMP,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
858,P,BIO,G2,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
859,P,BIO,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
860,P,BIO,G4,SRJN,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
861,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
862,P,BIO,G7,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
863,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
864,P,BIO,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
865,P,BIO,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
866,L,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
867,L,BIO,G7,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
868,P,BIO,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
869,L,BIO,G4,SMTA,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
870,L,BIO,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
871,P,BIO,G3,SMP,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
872,P,BIO,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
873,P,BIO,G1,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
874,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
875,P,BIO,G3,LL,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
876,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
877,P,BIO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
878,P,BIO,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
879,P,BIO,G2,SMTA,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
880,L,BIO,G1,SD,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
881,P,BIO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LC
882,P,BIO,G2,SMTA,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_SB,LTW
883,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
884,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
885,P,BIO,G3,SRJN,GRD,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
886,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
887,L,BIO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
888,L,BIO,G3,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
889,P,BIO,G2,SD,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
890,L,BIO,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
891,L,BIO,G2,SD,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LLW
892,P,BIO,G5,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
893,L,BIO,G4,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
894,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
895,P,BIO,G3,SMP,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
896,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
897,L,BIO,G4,SRJN,PS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
898,P,BIO,G5,SRJN,PS,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
899,P,BIO,G6,SMTA,LL,PS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
900,P,BIO,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
901,L,BIO,G2,SMTA,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
902,P,BIO,G3,LL,PDG,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
903,P,BIO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
904,L,BIO,G1,SD,PDG,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
905,P,BIO,G7,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
906,P,BIO,G3,SRJN,PDG,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
907,P,BIO,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
908,P,BIO,G5,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
909,P,BIO,G5,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
910,P,BIO,G2,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
911,P,BIO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
912,P,BIO,G3,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
913,P,BIO,G7,SRJN,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
914,P,BIO,G6,SMTA,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
915,P,BIO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
916,L,BIO,G4,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
917,L,BIO,G5,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
918,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
919,P,BIO,G3,SMTA,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
920,P,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
921,P,BIO,G4,LL,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
922,P,BIO,G1,LL,PDG,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
923,P,BIO,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
924,P,BIO,G4,SMTA,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
925,L,BIO,G2,SRJN,PDG,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
926,P,BIO,G2,LL,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
927,P,BIO,G3,SMP,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
928,P,BIO,G4,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
929,L,BIO,G3,SMTA,PDG,PSN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
930,P,BIO,G4,SRJN,GRD,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
931,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
932,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
933,P,BIO,G3,SD,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
934,P,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
935,L,BIO,G3,SMTA,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LLW
936,P,BIO,G3,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
937,P,BIO,G3,SMP,PDG,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
938,L,BIO,G3,SMTA,PS,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
939,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
940,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
941,P,BIO,G3,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LLW
942,P,BIO,G2,SMTA,LL,LL,IPS1_CUM,IPS2_KM,SKS1_SB,SKS2_K,LLW
943,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
944,L,BIO,G7,SRJN,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
945,L,BIO,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
946,P,BIO,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
947,P,BIO,G1,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
948,P,BIO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_B,LTW
949,P,BIO,G4,SMTA,BPN,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,LLW
950,P,BIO,G2,LL,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LTW
951,P,BIO,G3,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
952,P,BIO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
953,P,BIO,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_B,LLW
954,P,BIO,G2,SD,PDG,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LLW
955,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LTW
956,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LLW
957,L,BIO,G4,SMTA,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LLW
958,L,IF,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
959,L,IF,G3,SMTA,LL,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
960,L,IF,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
961,P,IF,G4,SMP,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
962,L,IF,G2,SD,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
963,L,IF,G5,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
964,L,IF,G2,SMTA,LL,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
965,P,IF,G3,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
966,P,IF,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
967,P,IF,G3,SD,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
968,L,IF,G3,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
969,P,IF,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
