,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
1180,L,BIO,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1181,L,MTK,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1182,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1183,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1184,P,MTK,G2,LL,BPN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1185,P,MTK,G3,SMP,LL,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1186,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1187,P,MTK,G1,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1188,L,BIO,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1189,L,IF,G4,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1190,L,MTK,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1191,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1192,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1193,P,BIO,G2,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1194,P,MTK,G4,SMTA,BPN,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1195,P,BIO,G3,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
1196,L,IF,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1197,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1198,L,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1199,P,FISIKA,G1,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1200,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1201,P,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1202,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1203,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1204,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1205,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1206,P,MTK,G3,SMTA,PS,GRD,SKS1_B,SKS2_C,IPS1_M,IPS2_SM,LLW_2
1207,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1208,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1209,L,MTK,G4,SD,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1210,L,MTK,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1211,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1212,L,MTK,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1213,L,FISIKA,G4,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1214,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1215,P,MTK,G3,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1216,P,FISIKA,G1,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1217,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1218,P,FISIKA,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1219,L,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1220,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1221,P,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1222,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1223,L,IF,G5,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1224,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1225,L,FISIKA,G3,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1226,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1227,L,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1228,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1229,P,MTK,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1230,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1231,L,FISIKA,G3,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1232,L,IF,G4,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1233,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1234,P,IF,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1235,L,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1236,P,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1237,L,FISIKA,G4,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1238,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1239,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1240,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1241,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1242,L,IF,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1243,L,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1244,L,FISIKA,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1245,L,MTK,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1246,P,MTK,G2,SRJN,GRD,LL,SKS1_C,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1247,P,MTK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1248,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1249,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1250,L,BIO,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1251,L,MTK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1252,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1253,L,MTK,G2,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1254,L,FISIKA,G3,SRJN,PDG,PNS,SKS1_K,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1255,P,MTK,G3,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1256,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1257,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1258,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1259,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1260,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1261,L,IF,G5,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1262,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1263,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1264,L,IF,G3,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1265,L,IF,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1266,L,FISIKA,G3,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1267,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1268,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1269,L,IF,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1270,P,FISIKA,G1,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1271,P,MTK,G2,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1272,L,BIO,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1273,P,BIO,G6,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1274,L,IF,G3,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1275,P,FISIKA,G3,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1276,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1277,L,BIO,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1278,P,FISIKA,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1279,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1280,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1281,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1282,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1283,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1284,L,IF,G4,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1285,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1286,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1287,L,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1288,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1289,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1290,L,BIO,G4,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1291,L,IF,G7,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1292,L,FISIKA,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1293,L,MTK,G2,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1294,L,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1295,P,FISIKA,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1296,P,FISIKA,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1297,L,IF,G4,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1298,P,MTK,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1299,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1300,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1301,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1302,P,MTK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1303,P,MTK,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1304,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1305,L,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1306,P,MTK,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1307,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1308,L,FISIKA,G4,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1309,P,BIO,G3,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_CUM,LLW_2
1310,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1311,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1312,L,IF,G3,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1313,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1314,L,FISIKA,G3,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1315,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1316,L,FISIKA,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1317,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1318,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1319,P,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1320,L,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1321,L,MTK,G6,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1322,P,IF,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1323,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1324,P,MTK,G2,LL,BPN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1325,L,BIO,G3,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1326,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1327,P,IF,G4,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1328,P,MTK,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1329,P,IF,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1330,P,MTK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1331,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1332,P,BIO,G3,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1333,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1334,L,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1335,L,BIO,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1336,P,IF,G2,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1337,L,FISIKA,G2,SMTA,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1338,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,LLW_2
1339,L,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1340,P,MTK,G1,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1341,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1342,L,MTK,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1343,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1344,L,BIO,G1,LL,BPN,BPN,SKS1_B,SKS2_K,IPS1_KM,IPS2_SM,LLW_2
1345,P,IF,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1346,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1347,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_SM,LLW_2
1348,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1349,L,IF,G7,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1350,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1351,L,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1352,L,BIO,G3,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1353,P,BIO,G3,SD,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1354,P,IF,G2,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1355,L,MTK,G2,SRJN,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1356,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1357,L,IF,G5,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1358,P,MTK,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1359,L,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1360,P,IF,G4,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1361,L,IF,G4,SD,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1362,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1363,L,IF,G3,SMP,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1364,L,IF,G2,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1365,L,FISIKA,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1366,P,MTK,G2,SD,BPN,BPN,SKS1_C,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1367,L,FISIKA,G1,LL,LL,LL,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,LLW_2
1368,L,FISIKA,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1369,P,MTK,G2,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1370,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1371,L,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1372,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1373,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1374,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1375,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_M,LLW_2
1376,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1377,P,IF,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1378,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1379,L,MTK,G4,SMTA,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1380,P,FISIKA,G1,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1381,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1382,L,FISIKA,G2,SD,BPN,BPN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1383,L,MTK,G3,SMTA,PDG,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1384,P,BIO,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1385,L,BIO,G2,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1386,P,IF,G4,SMTA,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1387,L,IF,G6,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1388,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1389,L,IF,G3,SMTA,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,LLW_2
1390,P,IF,G4,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,LLW_2
1391,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,LLW_2
1392,P,BIO,G4,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_M,LLW_2
1393,L,BIO,G2,SMP,LL,PSN,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
1394,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1395,L,BIO,G3,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_2
1396,P,MTK,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1397,L,MTK,G6,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1398,L,IF,G1,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1399,P,FISIKA,G1,SRJN,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1400,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1401,P,MTK,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1402,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1403,P,BIO,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1404,L,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LLW_2
1405,L,MTK,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
1406,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1407,P,MTK,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1408,P,BIO,G1,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1409,P,MTK,G2,SMP,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1410,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
1411,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,LLW_2
1412,P,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
