,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,IPK_TERAKHIR
661,L,EKO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
662,P,EKO,G2,SD,PDG,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
663,P,EKO,G3,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
664,L,EKO,G4,SD,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
665,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
666,L,EKO,G3,SMP,PDG,PDG,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
667,L,EKO,G3,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
668,P,EKO,G4,SRJN,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
669,P,EKO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
670,L,EKO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
671,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
672,P,EKO,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
673,L,EKO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
674,P,EKO,G3,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
675,P,EKO,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
676,P,EKO,G3,SD,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
677,P,EKO,G3,SMTA,GRD,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
678,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
679,P,EKO,G3,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
680,P,EKO,G2,SD,LL,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
681,P,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
682,P,EKO,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
683,P,EKO,G6,SRJN,GRD,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
684,P,EKO,G4,SRJN,GRD,LL,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
685,L,EKO,G3,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
686,P,EKO,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
687,L,EKO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
688,P,EKO,G4,SMTA,PDG,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
689,L,EKO,G4,SRJN,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
690,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
691,P,EKO,G2,LL,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
692,P,EKO,G4,SRJN,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
693,P,EKO,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
694,P,EKO,G4,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
695,P,EKO,G4,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
696,P,EKO,G2,SRJN,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
697,P,EKO,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
698,P,EKO,G4,LL,PNS,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
699,P,EKO,G4,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
700,L,KOM,G3,SMP,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
701,P,KOM,G4,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,IPK_M
702,L,KOM,G3,SMTA,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,IPK_M
703,P,KOM,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
704,P,KOM,G1,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
705,P,KOM,G3,SMTA,PDG,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
706,P,KOM,G4,SRJN,GRD,ABRI,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
707,P,KOM,G1,SRJN,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
708,L,KOM,G3,SMTA,PS,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
709,P,KOM,G3,SRJN,LL,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
710,P,KOM,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
711,P,KOM,G4,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
712,P,KOM,G4,SRJN,ABRI,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
713,L,KOM,G2,SRJN,GRD,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
714,L,KOM,G2,SD,LL,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_M
715,P,KOM,G2,SMP,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
716,L,KOM,G3,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
717,L,KOM,G3,SMTA,LL,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
718,L,KOM,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
719,L,KOM,G2,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
720,L,KOM,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_M
721,L,KOM,G2,LL,PDG,PDG,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
722,L,KOM,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
723,P,KOM,G3,SMTA,GRD,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
724,P,KOM,G3,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
725,P,KOM,G1,SMP,PDG,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
726,P,KOM,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
727,P,KOM,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
728,P,KOM,G3,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
729,P,KOM,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
730,P,KOM,G3,SMTA,PDG,GRD,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
731,L,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
732,L,KOM,G1,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_M
733,P,KOM,G3,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
734,P,KOM,G4,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
735,L,KOM,G3,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
736,P,KOM,G2,SRJN,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
737,P,KOM,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
738,L,KOM,G3,SMTA,LL,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
739,P,KOM,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
740,L,KOM,G3,SMTA,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
741,P,KOM,G3,SRJN,PNS,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
742,L,KOM,G2,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
743,P,KOM,G3,SMP,PDG,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
744,P,KOM,G2,SD,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
745,P,KOM,G4,SRJN,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
746,P,KOM,G4,SRJN,PDG,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
747,P,KOM,G2,SMTA,PDG,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
748,P,KOM,G3,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
749,P,KOM,G2,LL,LL,PS,IPS1_CUM,IPS2_KM,SKS1_SB,SKS2_SB,IPK_SM
750,P,KOM,G3,SMTA,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
751,L,KOM,G1,SRJN,PDG,BPN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
752,P,KOM,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
753,P,KOM,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
754,P,KOM,G2,SMP,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
755,P,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
756,P,KOM,G3,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
757,P,KOM,G3,SMTA,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
758,L,KOM,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_KM
759,L,KOM,G7,SRJN,LL,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_M
760,L,KOM,G4,SMTA,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
761,P,KOM,G5,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
762,P,KOM,G4,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
763,L,KOM,G5,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_M
764,P,KOM,G4,SRJN,PNS,LL,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
765,P,KOM,G4,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_KM
766,P,KOM,G5,SMTA,PS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
767,L,KOM,G3,SMTA,LL,PSN,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_M
768,L,KOM,G3,SRJN,PS,PSN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_M
769,P,KOM,G4,SMTA,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
770,P,KOM,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
771,P,KOM,G3,SRJN,LL,PS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
772,L,KOM,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
773,L,KOM,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_M
774,P,KOM,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
775,P,KOM,G4,SRJN,PNS,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
776,P,KOM,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
777,P,KOM,G7,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
778,L,KOM,G4,SMTA,PDG,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
779,P,KOM,G3,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
780,P,KOM,G5,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
781,P,KOM,G3,SMTA,LL,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
782,L,KOM,G2,SMTA,GRD,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_M
783,P,KOM,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
784,L,KOM,G5,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
785,L,KOM,G3,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
786,L,KOM,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
787,L,KOM,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_C,IPK_KM
788,P,KOM,G4,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
789,L,KOM,G6,SRJN,LL,LL,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
790,P,KOM,G2,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
791,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
792,L,KOM,G3,SD,LL,PSN,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_CUM
793,L,KOM,G2,SMTA,GRD,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
794,P,KOM,G5,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
795,L,KOM,G2,SD,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
796,L,KOM,G3,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
797,L,KOM,G4,SRJN,GRD,LL,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
798,L,KOM,G2,SMP,LL,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
799,P,KOM,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
800,L,KOM,G2,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,IPK_SM
801,P,KOM,G2,SMTA,PS,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
802,P,KOM,G6,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
803,P,KOM,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
804,L,KOM,G3,LL,PSN,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
805,L,KOM,G7,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_M
806,P,KOM,G2,SMTA,PS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
807,P,KOM,G2,LL,PDG,BPN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
808,P,KOM,G4,SRJN,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
809,P,KOM,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
810,L,KOM,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
811,P,KOM,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
812,L,KOM,G5,SMTA,LL,PS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
813,L,KOM,G5,SRJN,GRD,LL,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
814,P,KOM,G6,SRJN,PDG,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
815,P,KOM,G4,SRJN,PNS,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
816,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
817,L,KOM,G5,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_C,IPK_KM
818,L,KOM,G4,SMTA,PDG,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
819,P,KOM,G1,SD,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
820,P,KOM,G4,SMTA,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
821,P,KOM,G2,SMP,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
822,P,KOM,G4,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
823,P,KOM,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
824,L,KOM,G3,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
825,P,KOM,G2,SRJN,PDG,BPN,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_KM
826,P,KOM,G3,SRJN,GRD,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
827,P,KOM,G4,SRJN,PDG,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
828,L,KOM,G7,SRJN,GRD,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
829,P,KOM,G3,SMTA,PSN,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
830,P,KOM,G3,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
831,P,KOM,G3,SRJN,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
832,P,KOM,G3,SMTA,PS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
833,L,KOM,G2,SD,BPN,BPN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
834,P,KOM,G3,SRJN,PSN,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
835,P,KOM,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
836,L,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
837,P,KOM,G4,SRJN,LL,PNS,IPS1_M,IPS2_M,SKS1_SB,SKS2_B,IPK_KM
838,P,KOM,G4,SMTA,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
839,L,KOM,G4,SMTA,PSN,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
840,P,KOM,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
841,L,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
842,P,KOM,G3,SMTA,PS,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
843,P,KOM,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
844,L,KOM,G5,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
845,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
846,L,KOM,G3,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
847,P,KOM,G3,SMTA,GRD,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
848,L,KOM,G2,SMTA,LL,BPN,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,IPK_SM
849,P,KOM,G4,SMP,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
850,P,KOM,G6,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
851,P,KOM,G3,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
852,L,KOM,G5,SMTA,PS,PS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,IPK_KM
853,P,KOM,G2,SMTA,PNS,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
854,L,KOM,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,IPK_SM
855,L,KOM,G4,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
856,P,KOM,G3,SRJN,PSN,PSN,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
857,L,KOM,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
858,L,KOM,G3,SRJN,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
859,P,KOM,G3,SMTA,PNS,PS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
860,P,KOM,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
861,P,KOM,G2,SD,BPN,BPN,IPS1_KM,IPS2_CUM,SKS1_SB,SKS2_B,IPK_SM
862,P,KOM,G3,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_KM
863,P,KOM,G6,SRJN,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_KM
864,P,KOM,G2,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_KM
865,L,KOM,G3,SMTA,PS,PDG,IPS1_KM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
866,P,KOM,G4,SRJN,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
867,P,KOM,G3,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
868,P,KOM,G2,SD,LL,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
869,L,KOM,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_SM
870,L,KOM,G3,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_M
871,L,KOM,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_KM
872,P,KOM,G2,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
873,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
874,P,KOM,G4,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
875,P,KOM,G3,SRJN,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
876,P,KOM,G2,SRJN,PNS,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
877,P,KOM,G3,SD,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
878,P,KOM,G2,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,IPK_CUM
879,P,KOM,G3,SRJN,PNS,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
880,P,KOM,G3,SRJN,LL,PDG,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,IPK_SM
881,P,KOM,G5,SMP,PDG,PDG,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
882,P,KOM,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
883,P,KOM,G5,SRJN,LL,PNS,IPS1_M,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
884,P,KOM,G3,SRJN,PS,PNS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,IPK_SM
885,P,KOM,G4,SRJN,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,IPK_SM
