,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
1640,P,HUK,G3,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1641,L,HUK,G5,SRJN,PDG,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
1642,P,HUK,G5,SRJN,GRD,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1643,P,HUK,G5,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
1644,P,HUK,G4,SRJN,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
1645,P,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
1646,P,HUK,G3,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1647,P,HUK,G3,SRJN,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
1648,P,HUK,G3,SMTA,PDG,PSN,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1649,P,HUK,G2,SRJN,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1650,P,HUK,G4,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_SB,LTW
1651,P,HUK,G5,SRJN,PNS,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
