,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,STATUS_LULUS
232,P,AKU,G2,SMP,LL,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_1
233,P,AKU,G4,SRJN,LL,PNS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
234,P,AKU,G4,SRJN,PNS,PNS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
235,L,AKU,G3,SD,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
236,L,AKU,G3,LL,GRD,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
237,L,AKU,G3,SMTA,PSN,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
238,P,AKU,G3,SMP,LL,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
239,P,AKU,G4,SMP,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
240,P,AKU,G1,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
241,L,AKU,G4,SMTA,PDG,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
242,P,AKU,G3,SRJN,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
243,P,AKU,G2,LL,LL,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
244,P,AKU,G4,SRJN,GRD,LL,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
245,P,AKU,G3,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
246,L,AKU,G4,SMTA,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
247,L,AKU,G4,SRJN,LL,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
248,P,AKU,G3,SMTA,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
249,P,AKU,G4,SRJN,GRD,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
250,L,AKU,G5,SRJN,PS,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
251,L,AKU,G5,SRJN,GRD,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
252,L,AKU,G3,SMP,PDG,PSN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
253,P,AKU,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
254,L,AKU,G4,SRJN,PS,PNS,SKS1_B,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
255,P,AKU,G4,SMP,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
256,L,AKU,G3,SMTA,LL,PSN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_1
257,P,AKU,G4,SMP,LL,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
258,P,AKU,G4,SMP,PDG,GRD,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
259,P,AKU,G4,SRJN,GRD,PNS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
260,P,AKU,G2,SMP,LL,BPN,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
261,L,AKU,G4,SMTA,LL,GRD,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
262,L,AKU,G2,SMTA,PDG,PDG,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
263,L,AKU,G5,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,LTW
264,L,AKU,G2,SMTA,LL,BPN,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LTW
265,L,AKU,G4,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
266,L,AKU,G7,SRJN,PDG,LL,SKS1_B,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
267,L,AKU,G7,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
268,L,AKU,G5,SRJN,PNS,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
269,P,AKU,G5,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
270,P,AKU,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
271,L,AKU,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
272,L,AKU,G4,SMTA,PS,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
273,P,AKU,G3,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
274,P,AKU,G3,SMP,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
275,P,AKU,G5,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
276,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
277,P,AKU,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
278,L,AKU,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
279,L,AKU,G3,SRJN,GRD,LL,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
280,L,AKU,G4,SMTA,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
281,L,AKU,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
282,P,AKU,G2,SMP,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
283,P,AKU,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
284,P,AKU,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
285,P,AKU,G5,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
286,L,AKU,G7,SMTA,LL,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
287,L,AKU,G4,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_1
288,L,AKU,G4,SRJN,LL,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
289,L,AKU,G5,SRJN,GRD,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
290,L,AKU,G2,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
291,P,AKU,G2,SMP,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
292,L,AKU,G4,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
293,P,AKU,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
294,P,AKU,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LTW
295,L,AKU,G5,LL,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
296,P,AKU,G3,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
297,L,AKU,G7,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
298,P,AKU,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
299,L,AKU,G3,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
300,L,AKU,G7,SRJN,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
301,L,AKU,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LTW
302,P,AKU,G5,SRJN,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
303,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LC
304,L,AKU,G7,SRJN,PS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LTW
305,P,AKU,G4,SMTA,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
306,L,AKU,G2,SMP,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
307,P,AKU,G2,LL,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
308,L,AKU,G3,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
309,P,AKU,G2,SMP,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
310,L,AKU,G3,SRJN,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
311,L,AKU,G5,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
312,P,AKU,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
313,P,AKU,G6,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
314,P,AKU,G2,SD,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
315,P,AKU,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LLW_1
316,L,AKU,G4,SRJN,PS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
317,P,AKU,G4,SRJN,PSN,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
318,L,AKU,G2,LL,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
319,P,AKU,G3,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_1
320,L,AKU,G7,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
321,P,AKU,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
322,L,AKU,G3,SRJN,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
323,L,AKU,G4,SRJN,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
324,P,AKU,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
325,P,AKU,G5,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
326,P,AKU,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
327,P,AKU,G5,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
328,P,AKU,G4,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
329,L,AKU,G4,SMP,PDG,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
330,P,AKU,G4,SRJN,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
331,P,AKU,G1,SD,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
332,P,AKU,G3,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_1
333,P,AKU,G1,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
334,P,AKU,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
335,L,AKU,G1,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
336,P,AKU,G5,SMTA,PNS,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
337,P,AKU,G4,SRJN,GRD,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
338,P,AKU,G2,SD,LL,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
339,P,AKU,G4,SMTA,PS,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
340,L,AKU,G5,SRJN,GRD,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
341,L,EKO,G3,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_2
342,P,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
343,P,EKO,G2,SMP,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
344,P,EKO,G5,SRJN,LL,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
345,P,EKO,G1,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
346,P,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
347,P,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
348,L,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
349,P,EKO,G3,LL,PDG,LL,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_1
350,P,EKO,G4,SMTA,LL,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
351,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LTW
352,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
353,L,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
354,P,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
355,L,EKO,G1,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
356,P,EKO,G3,SRJN,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
357,L,EKO,G4,SRJN,PNS,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
358,P,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
359,L,EKO,G1,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
360,P,EKO,G1,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
361,L,EKO,G3,SMTA,LL,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
362,L,EKO,G3,SMTA,BPN,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LTW
363,P,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
364,P,EKO,G3,SRJN,PS,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
365,P,EKO,G3,SMTA,PDG,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
366,P,EKO,G3,SMTA,LL,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LTW
367,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LC
368,L,EKO,G3,SMTA,LL,PS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LTW
369,L,EKO,G3,SRJN,GRD,BPN,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
370,P,EKO,G2,SD,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
371,L,EKO,G1,SD,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_1
372,P,EKO,G2,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LC
373,P,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
374,P,EKO,G3,SMTA,PDG,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
375,L,EKO,G3,SMTA,PSN,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
376,P,EKO,G4,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
377,P,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LLW_2
378,L,EKO,G3,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
379,L,EKO,G3,SRJN,LL,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_1
380,P,EKO,G4,SRJN,PDG,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
381,L,EKO,G3,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
382,L,EKO,G2,SD,BPN,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
383,L,EKO,G2,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
384,P,EKO,G2,SD,PDG,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
385,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
386,P,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
387,P,EKO,G3,SMTA,PS,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
388,L,EKO,G2,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
389,L,EKO,G2,SMP,PDG,LL,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
390,P,EKO,G4,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
391,P,EKO,G1,LL,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
392,P,EKO,G3,SMP,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
393,P,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_1
394,P,EKO,G4,SRJN,GRD,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LLW_1
395,L,EKO,G3,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_1
396,P,EKO,G2,SRJN,PNS,LL,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
397,P,EKO,G3,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
398,L,EKO,G2,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LLW_2
399,L,EKO,G3,SD,PDG,GRD,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
400,P,EKO,G4,SRJN,PDG,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LTW
401,L,EKO,G2,SMTA,PDG,LL,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_1
402,P,EKO,G3,SD,PDG,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_1
403,L,EKO,G2,SMTA,PS,PS,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
404,L,EKO,G3,SMTA,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
405,L,EKO,G2,SMP,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LTW
406,L,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_SM,IPS2_KM,LLW_1
407,P,EKO,G3,SRJN,PNS,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_M,LLW_1
408,L,EKO,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
409,L,EKO,G4,SRJN,GRD,PSN,SKS1_SB,SKS2_SB,IPS1_M,IPS2_KM,LLW_1
410,L,EKO,G3,SD,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
411,P,EKO,G4,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
412,P,EKO,G2,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_M,IPS2_M,LLW_1
413,P,EKO,G6,SRJN,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_M,LLW_1
414,P,EKO,G2,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
415,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
416,L,EKO,G5,SRJN,GRD,LL,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
417,L,EKO,G7,SMTA,PNS,PS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_KM,LLW_1
418,P,EKO,G3,SMP,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_1
419,L,EKO,G4,SRJN,PNS,GRD,SKS1_SB,SKS2_C,IPS1_KM,IPS2_KM,LLW_2
420,P,EKO,G4,SRJN,PS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
421,L,EKO,G4,SRJN,GRD,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_1
422,L,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_KM,LLW_1
423,L,EKO,G3,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
424,P,EKO,G3,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
425,P,EKO,G3,SD,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
426,P,EKO,G3,SMTA,PDG,GRD,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LLW_1
427,L,EKO,G3,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
428,L,EKO,G4,LL,LL,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_M,LLW_2
429,L,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,LLW_1
430,P,EKO,G7,SRJN,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
431,L,EKO,G5,SRJN,PDG,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
432,L,EKO,G4,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LLW_1
433,L,EKO,G5,SRJN,PNS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
434,P,EKO,G4,SMTA,LL,LL,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_SM,LTW
435,L,EKO,G4,SRJN,PNS,PS,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
436,L,EKO,G2,SMTA,LL,PDG,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
437,P,EKO,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LLW_1
438,P,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
439,P,EKO,G2,SRJN,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_M,IPS2_SM,LTW
440,P,EKO,G2,SMP,LL,PSN,SKS1_SB,SKS2_B,IPS1_SM,IPS2_SM,LTW
441,L,EKO,G2,SMTA,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LLW_1
442,L,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
443,P,EKO,G4,SMTA,LL,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
444,P,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
445,L,EKO,G3,SD,PDG,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
446,P,EKO,G3,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
447,L,EKO,G2,SRJN,GRD,PDG,SKS1_SB,SKS2_B,IPS1_SM,IPS2_M,LTW
448,P,EKO,G3,SRJN,PS,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
449,L,EKO,G4,SRJN,GRD,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
450,L,EKO,G3,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
451,L,EKO,G4,SMTA,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
452,L,EKO,G3,SMTA,LL,PSN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_KM,LLW_1
453,L,EKO,G4,SRJN,LL,PNS,SKS1_SB,SKS2_B,IPS1_KM,IPS2_M,LLW_2
454,L,EKO,G3,SMTA,PNS,PNS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
455,P,EKO,G3,SRJN,PNS,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LLW_1
456,P,EKO,G2,SMP,LL,PDG,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
457,P,EKO,G3,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LTW
458,P,EKO,G4,SRJN,GRD,GRD,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
459,P,EKO,G4,SD,PDG,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_SM,LTW
460,L,EKO,G3,SMTA,LL,PSN,SKS1_SB,SKS2_B,IPS1_M,IPS2_SM,LTW
461,P,EKO,G4,SRJN,LL,PS,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_CUM,LLW_2
462,P,EKO,G2,SD,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_SM,IPS2_SM,LTW
463,P,EKO,G4,SRJN,LL,PDG,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
464,P,EKO,G1,SMP,BPN,BPN,SKS1_SB,SKS2_SB,IPS1_CUM,IPS2_CUM,LTW
