,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,SKS_S1,SKS_S2,IP_S1,IP_S2,IPK_TERAKHIR
988,P,IF,G4,SRJN,LL,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
989,L,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
990,P,IF,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
991,P,IF,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
992,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
993,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_SM
994,P,IF,G3,SRJN,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_CUM,IPK_CUM
995,L,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
996,L,IF,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
997,P,IF,G6,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
998,L,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
999,L,IF,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1000,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1001,P,IF,G4,SMTA,PNS,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1002,P,IF,G1,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,IPK_SM
1003,L,IF,G3,SMP,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1004,L,IF,G4,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1005,P,IF,G4,LL,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1006,L,IF,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1007,P,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1008,L,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1009,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1010,P,IF,G3,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1011,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,IPK_SM
1012,P,IF,G4,SMTA,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1013,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1014,P,IF,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_CUM,IPK_CUM
1015,L,IF,G4,SMTA,PNS,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_SM,IPK_SM
1016,L,IF,G6,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1017,P,IF,G2,SD,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1018,P,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1019,L,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1020,L,IF,G4,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1021,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1022,L,IF,G5,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1023,P,IF,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1024,L,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1025,L,IF,G2,LL,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1026,P,IF,G3,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1027,P,IF,G4,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1028,L,IF,G2,SRJN,LL,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_KM
1029,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1030,L,IF,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_SM
1031,L,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1032,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1033,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1034,L,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1035,L,IF,G4,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1036,P,IF,G4,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1037,L,IF,G2,SD,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1038,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1039,P,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1040,L,IF,G4,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1041,P,IF,G1,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1042,P,IF,G3,SMTA,PDG,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1043,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1044,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1045,L,IF,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1046,L,IF,G4,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
1047,L,IF,G4,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1048,P,IF,G4,SRJN,PNS,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1049,L,IF,G3,SRJN,PS,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_SM
1050,L,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1051,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1052,P,IF,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1053,P,IF,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1054,L,IF,G3,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1055,L,IF,G4,SRJN,PDG,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1056,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1057,P,IF,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_SM
1058,P,IF,G4,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1059,L,IF,G3,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_KM
1060,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1061,L,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1062,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1063,L,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1064,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_SM
1065,L,IF,G3,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1066,L,IF,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_M,IPK_CUM
1067,P,IF,G4,SMTA,GRD,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1068,P,IF,G1,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1069,P,IF,G3,SMTA,PDG,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1070,L,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_KM
1071,L,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1072,L,IF,G2,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1073,L,IF,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1074,P,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1075,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1076,P,IF,G4,SMTA,GRD,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1077,L,IF,G4,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1078,P,IF,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1079,L,IF,G2,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1080,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1081,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1082,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1083,P,IF,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1084,P,IF,G2,LL,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1085,P,IF,G3,SMTA,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1086,P,IF,G2,SMTA,BPN,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1087,L,IF,G2,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1088,L,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1089,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1090,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1091,L,IF,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1092,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1093,P,IF,G3,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1094,L,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1095,L,IF,G1,SD,LL,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1096,L,IF,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1097,P,IF,G1,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1098,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1099,P,IF,G2,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1100,L,IF,G3,SMP,PDG,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1101,L,IF,G4,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1102,L,IF,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1103,P,IF,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1104,P,IF,G2,SMP,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1105,P,IF,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1106,L,IF,G5,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1107,L,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1108,P,IF,G3,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1109,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1110,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_SM,IPK_SM
1111,P,IF,G3,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1112,P,IF,G2,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1113,L,IF,G4,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1114,L,IF,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1115,L,IF,G5,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1116,P,IF,G5,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_SM
1117,P,IF,G4,SRJN,GRD,PNS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1118,P,IF,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_SM
1119,P,IF,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1120,L,IF,G3,SMTA,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1121,P,IF,G4,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_CUM
1122,P,IF,G4,SRJN,GRD,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1123,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_SM
1124,L,IF,G4,SRJN,PNS,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1125,L,IF,G5,SRJN,LL,PSN,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1126,P,IF,G3,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1127,P,IF,G4,SRJN,GRD,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1128,L,IF,G3,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1129,L,IF,G4,SMTA,LL,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1130,P,IF,G1,SMTA,LL,BPN,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1131,L,IF,G5,SRJN,PNS,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1132,L,IF,G4,SMTA,PDG,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_SM,IPK_SM
1133,L,IF,G4,SRJN,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_SM
1134,L,IF,G5,SMTA,PS,LL,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1135,P,IF,G5,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1136,P,IF,G4,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1137,P,IF,G4,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_CUM,IPS2_SM,IPK_CUM
1138,P,IF,G3,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_SM,IPS2_CUM,IPK_CUM
1139,L,IF,G4,SRJN,LL,PS,SKS1_B,SKS2_B,IPS1_CUM,IPS2_CUM,IPK_CUM
1140,P,MTK,G3,SMTA,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1141,L,FISIKA,G3,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1142,P,MTK,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1143,P,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1144,P,BIO,G3,LL,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1145,P,FISIKA,G4,SMTA,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1146,P,FISIKA,G2,SD,LL,PSN,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1147,P,BIO,G6,SRJN,PNS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1148,L,IF,G3,SD,PDG,PNS,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1149,P,BIO,G5,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1150,P,FISIKA,G3,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1151,P,FISIKA,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_M,IPK_M
1152,L,FISIKA,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1153,L,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1154,L,IF,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1155,P,MTK,G3,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1156,L,FISIKA,G5,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1157,P,BIO,G3,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1158,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1159,L,BIO,G2,SMTA,BPN,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1160,P,FISIKA,G1,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1161,L,FISIKA,G1,SMTA,PDG,PDG,SKS1_B,SKS2_K,IPS1_KM,IPS2_KM,IPK_M
1162,P,MTK,G2,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1163,L,MTK,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1164,L,FISIKA,G3,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1165,L,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1166,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1167,L,FISIKA,G2,SMP,PDG,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1168,P,FISIKA,G4,SMP,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1169,L,FISIKA,G3,SMTA,PSN,PSN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1170,P,BIO,G3,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1171,P,BIO,G4,SMTA,PNS,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1172,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1173,P,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1174,P,BIO,G3,SMTA,LL,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1175,P,MTK,G2,SMTA,PDG,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1176,L,FISIKA,G2,SD,PDG,PDG,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1177,L,MTK,G2,SD,LL,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1178,L,BIO,G3,SRJN,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1179,P,BIO,G1,SRJN,PDG,PDG,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1180,L,BIO,G1,SRJN,PS,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1181,L,FISIKA,G3,SMTA,PNS,BPN,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1182,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1183,P,MTK,G7,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1184,P,FISIKA,G1,SD,LL,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1185,P,MTK,G6,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1186,P,FISIKA,G2,SRJN,GRD,PDG,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1187,L,IF,G4,SRJN,GRD,PDG,SKS1_B,SKS2_B,IPS1_SM,IPS2_KM,IPK_M
1188,L,BIO,G3,SMTA,PNS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1189,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1190,L,FISIKA,G2,LL,BPN,BPN,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1191,P,MTK,G1,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1192,P,BIO,G5,SMTA,PDG,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1193,L,FISIKA,G1,SD,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1194,P,MTK,G4,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1195,L,BIO,G3,SMTA,PNS,PNS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1196,P,MTK,G1,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1197,P,FISIKA,G1,SMP,LL,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1198,P,MTK,G1,SMP,PDG,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1199,P,BIO,G3,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_M,IPK_M
1200,P,BIO,G2,SD,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1201,L,BIO,G2,SMP,LL,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1202,P,FISIKA,G3,SRJN,GRD,GRD,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1203,L,FISIKA,G1,SD,PDG,LL,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1204,P,IF,G2,SMP,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1205,P,MTK,G3,SRJN,GRD,PS,SKS1_B,SKS2_C,IPS1_KM,IPS2_KM,IPK_M
1206,P,MTK,G6,SMTA,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1207,L,MTK,G2,SD,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1208,P,MTK,G2,SRJN,GRD,LL,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1209,L,FISIKA,G2,SMP,LL,PDG,SKS1_SB,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1210,P,FISIKA,G2,LL,BPN,BPN,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1211,L,BIO,G4,SRJN,LL,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1212,L,FISIKA,G4,SMTA,PDG,GRD,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1213,P,MTK,G5,SRJN,GRD,GRD,SKS1_B,SKS2_B,IPS1_M,IPS2_KM,IPK_M
1214,L,BIO,G2,SMTA,LL,PS,SKS1_B,SKS2_SB,IPS1_M,IPS2_M,IPK_M
1215,P,FISIKA,G3,SMTA,GRD,PNS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
1216,L,FISIKA,G5,SRJN,PS,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_M,IPK_M
1217,P,FISIKA,G2,SD,LL,PS,SKS1_B,SKS2_B,IPS1_KM,IPS2_KM,IPK_M
