,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
662,P,BIO,G3,SRJN,PNS,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
663,P,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
664,P,BIO,G2,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
665,L,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
666,P,BIO,G3,SMTA,LL,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
667,L,BIO,G3,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
668,P,BIO,G2,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
669,P,BIO,G2,SRJN,PS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
670,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
671,P,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LC
672,L,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
673,P,BIO,G2,SD,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LC
674,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
675,P,BIO,G3,SMTA,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
676,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LC
677,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
678,L,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
679,P,BIO,G3,SMP,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
680,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
681,P,BIO,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
682,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
683,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LC
684,P,BIO,G1,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
685,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
686,P,BIO,G1,SD,LL,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
687,P,BIO,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
688,P,BIO,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
689,L,BIO,G2,SMTA,BPN,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
690,P,BIO,G3,SRJN,PS,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
691,L,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
692,P,BIO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
693,P,BIO,G4,SD,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
694,P,BIO,G1,SRJN,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
695,P,BIO,G3,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
696,L,BIO,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
697,P,BIO,G3,SMTA,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LC
698,P,BIO,G2,SMP,BPN,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
699,L,BIO,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
700,P,BIO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
701,P,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
702,P,BIO,G3,SMTA,PS,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
703,L,BIO,G3,SMTA,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
704,P,BIO,G3,SMTA,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
705,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
706,L,BIO,G2,SRJN,LL,PSN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
707,P,BIO,G2,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
708,P,BIO,G3,SMTA,LL,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LC
709,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
710,P,BIO,G3,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
711,P,BIO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
712,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
713,P,BIO,G2,SD,LL,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
714,P,BIO,G2,SMP,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
715,P,BIO,G2,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
716,P,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
717,P,BIO,G3,SMTA,PS,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
718,P,BIO,G3,SMTA,LL,GRD,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
719,P,BIO,G3,SMTA,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
720,P,BIO,G1,SD,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
721,L,BIO,G3,SRJN,PDG,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
722,P,BIO,G3,SMTA,LL,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LC
723,P,BIO,G2,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
724,P,BIO,G3,SD,BPN,PSN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LC
725,P,BIO,G2,SRJN,LL,GRD,IPS1_M,IPS2_CUM,SKS1_B,SKS2_B,LTW
726,P,BIO,G3,SMTA,LL,ABRI,IPS1_KM,IPS2_M,SKS1_B,SKS2_C,LTW
727,P,BIO,G1,SRJN,GRD,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
728,L,BIO,G4,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
729,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_C,SKS2_B,LLW
730,P,BIO,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
731,P,BIO,G2,SMTA,LL,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
732,P,BIO,G3,SRJN,GRD,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
733,P,BIO,G4,SRJN,PS,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
734,P,BIO,G4,SRJN,GRD,ABRI,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LLW
735,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
736,P,BIO,G4,SRJN,PNS,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
737,P,BIO,G2,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
738,P,BIO,G3,SMTA,PNS,ABRI,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
739,P,BIO,G3,SRJN,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LC
740,P,BIO,G2,SRJN,PDG,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
741,P,BIO,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
742,P,BIO,G3,SMTA,LL,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
743,L,BIO,G3,SMTA,PNS,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
744,P,BIO,G3,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
745,P,BIO,G3,SRJN,GRD,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
746,P,BIO,G2,SD,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
747,P,BIO,G4,LL,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
748,P,BIO,G2,SD,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
749,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
750,P,BIO,G1,SD,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
751,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
752,P,BIO,G2,SMTA,PS,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
753,P,BIO,G4,SMTA,GRD,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
754,L,BIO,G4,SRJN,PNS,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
755,L,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
756,P,BIO,G2,SMP,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
757,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
758,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
759,P,BIO,G2,SRJN,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
760,P,BIO,G4,SMTA,GRD,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LC
761,P,BIO,G3,LL,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
762,P,BIO,G1,LL,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
763,P,BIO,G2,SMP,BPN,LL,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
764,P,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
765,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
766,P,BIO,G2,SD,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
767,P,BIO,G4,SRJN,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
768,P,BIO,G2,SMTA,GRD,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
769,P,BIO,G2,LL,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
770,L,BIO,G4,SRJN,PSN,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
771,P,BIO,G3,SMP,PDG,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
772,L,BIO,G4,SMTA,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
773,L,BIO,G4,SD,LL,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
774,L,BIO,G2,SMTA,LL,PNS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
775,P,BIO,G2,LL,BPN,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
776,L,BIO,G1,SMTA,PS,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
777,P,BIO,G3,LL,PDG,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
778,P,BIO,G4,SD,PDG,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
779,P,BIO,G3,LL,LL,LL,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
780,P,BIO,G4,SRJN,PS,PS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
781,P,BIO,G1,LL,BPN,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
782,P,BIO,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
783,P,BIO,G3,SRJN,GRD,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
784,L,BIO,G3,SRJN,GRD,GRD,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
785,L,BIO,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
786,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
787,L,BIO,G1,SMTA,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
788,P,BIO,G3,SD,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
789,P,BIO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
790,P,BIO,G1,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
791,P,BIO,G3,SMTA,PDG,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
792,L,BIO,G4,SD,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
793,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
794,P,BIO,G4,SMTA,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
795,P,BIO,G5,SRJN,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
796,P,BIO,G4,SMTA,PDG,ABRI,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
797,P,BIO,G3,SMTA,PDG,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
798,P,BIO,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
799,P,BIO,G4,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
800,P,BIO,G4,SMP,LL,PS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
801,P,BIO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
802,P,BIO,G3,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
803,P,BIO,G4,SRJN,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LTW
804,P,BIO,G2,SD,LL,LL,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
805,P,BIO,G4,SRJN,PDG,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
806,P,BIO,G3,SMTA,PS,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LTW
807,L,BIO,G3,SD,PDG,BPN,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
808,P,BIO,G3,SD,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
809,P,BIO,G2,SMTA,PDG,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
810,P,BIO,G3,SMTA,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
811,P,BIO,G2,SMTA,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
812,P,BIO,G3,SRJN,PNS,PSN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LC
813,P,BIO,G2,SRJN,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
814,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
815,L,BIO,G2,SMP,PDG,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
816,P,BIO,G5,SRJN,GRD,PSN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
817,P,BIO,G5,SRJN,GRD,PS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
818,P,BIO,G4,SMTA,PDG,GRD,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
819,L,BIO,G2,SMP,LL,PSN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_C,LLW
820,P,BIO,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
821,P,BIO,G2,SD,LL,PDG,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
822,P,BIO,G3,SRJN,PSN,PNS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
823,L,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
824,P,BIO,G4,SMTA,LL,LL,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
825,L,BIO,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
826,P,BIO,G4,SMP,LL,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
827,P,BIO,G1,LL,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LTW
828,L,BIO,G1,SMTA,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
829,P,BIO,G2,SMP,LL,PDG,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LTW
830,P,BIO,G4,SRJN,LL,GRD,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_B,LLW
831,P,BIO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
832,P,BIO,G2,SMP,PDG,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_B,LTW
833,P,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
834,L,BIO,G2,SRJN,GRD,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
835,P,BIO,G4,SRJN,LL,PDG,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
836,P,BIO,G4,SMTA,PNS,ABRI,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
837,P,BIO,G4,SRJN,GRD,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
838,P,BIO,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
839,P,BIO,G2,SD,PDG,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
840,P,BIO,G4,SRJN,PNS,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
841,P,BIO,G4,SRJN,LL,LL,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
842,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
843,P,BIO,G2,SMTA,GRD,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_B,LLW
844,P,BIO,G7,SRJN,GRD,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
845,P,BIO,G2,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
846,P,BIO,G2,SD,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LLW
847,P,BIO,G2,SMTA,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LC
848,L,BIO,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
849,L,BIO,G7,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
850,P,BIO,G2,SMP,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_B,LTW
851,L,BIO,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
852,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
853,P,BIO,G2,SMP,BPN,BPN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
854,P,BIO,G2,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
855,P,BIO,G3,SMP,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
856,P,BIO,G3,SRJN,PDG,PDG,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
857,P,BIO,G1,SMTA,LL,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
858,L,BIO,G4,SMTA,LL,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
859,P,BIO,G3,LL,LL,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
860,P,BIO,G4,SRJN,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LC
861,L,BIO,G2,SD,LL,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
862,P,BIO,G4,SRJN,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
863,P,BIO,G2,SD,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
864,P,BIO,G2,SMTA,BPN,BPN,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
865,L,BIO,G1,SD,LL,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
866,P,BIO,G6,SRJN,GRD,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
867,P,BIO,G3,SRJN,PS,PDG,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LC
868,P,BIO,G3,SD,PDG,PDG,IPS1_M,IPS2_CUM,SKS1_B,SKS2_SB,LLW
869,P,BIO,G3,SRJN,GRD,PSN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
870,P,BIO,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
871,P,BIO,G1,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
872,P,BIO,G3,SRJN,GRD,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
873,P,BIO,G2,SMTA,LL,PS,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LLW
874,L,BIO,G4,SMTA,LL,ABRI,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
875,L,BIO,G3,SRJN,LL,GRD,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
876,P,BIO,G2,SD,PDG,LL,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
877,L,BIO,G3,SRJN,GRD,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
878,L,BIO,G4,SMTA,LL,GRD,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
879,P,BIO,G2,SMTA,LL,PDG,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
880,P,BIO,G2,SMTA,LL,PS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
881,L,BIO,G4,SRJN,PS,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
882,P,BIO,G5,SRJN,PS,PSN,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LLW
883,P,BIO,G2,SD,BPN,BPN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LLW
884,P,BIO,G1,SMTA,BPN,BPN,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
885,L,BIO,G2,SMTA,LL,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
886,P,BIO,G3,LL,PDG,PS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_B,LLW
887,P,BIO,G4,SMTA,LL,PNS,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LLW
888,P,BIO,G2,SD,LL,LL,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
889,P,BIO,G7,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
890,P,BIO,G6,SMTA,LL,PS,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
891,P,BIO,G5,SRJN,GRD,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
892,P,BIO,G2,LL,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
893,L,BIO,G2,SD,BPN,BPN,IPS1_KM,IPS2_KM,SKS1_B,SKS2_B,LLW
894,P,BIO,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
895,P,BIO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
896,P,BIO,G3,SMP,LL,BPN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
897,P,BIO,G7,SRJN,LL,GRD,IPS1_M,IPS2_SM,SKS1_B,SKS2_SB,LLW
898,P,BIO,G6,SMTA,GRD,LL,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LLW
899,P,BIO,G7,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
900,P,BIO,G3,SMTA,PDG,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
901,P,BIO,G3,SMTA,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
902,P,BIO,G4,SRJN,PNS,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LLW
903,P,BIO,G1,SD,BPN,BPN,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LLW
904,P,BIO,G4,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LLW
905,P,BIO,G4,SMTA,LL,BPN,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LLW
906,L,BIO,G3,SMTA,PS,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LLW
